path,top_level,required_area,role,extension,file_name,size_bytes,line_count,git_blob_sha,index_control_note,action_decision
tests/test_renderer_output_model.py,tests,tests,Pytest validation file,.py,test_renderer_output_model.py,3771,109,f0f3467fd2c304362c861e322d57b8e4c40ad3a7,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_renderer_output_store.py,tests,tests,Pytest validation file,.py,test_renderer_output_store.py,1850,56,fe1812bace3351292079dcba39ac367f18c060de,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_resolver_registry_asset_identity.py,tests,tests,Pytest validation file,.py,test_resolver_registry_asset_identity.py,8733,225,edf6c282a161cead031d0894f45dfd31d2900804,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_resolver_registry_boundary.py,tests,tests,Pytest validation file,.py,test_resolver_registry_boundary.py,5858,135,1b71fe14578bc8ba1ba4eef0f9e557dc96631b61,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_resolver_registry_calendar_planning.py,tests,tests,Pytest validation file,.py,test_resolver_registry_calendar_planning.py,10683,265,2a726eccebf4ab08ff1dbebadea1965bdd002e79,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_resolver_registry_retrieval_boundary.py,tests,tests,Pytest validation file,.py,test_resolver_registry_retrieval_boundary.py,9475,225,587eebcba4e2162b192971beac77f05d612bfe58,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_resolver_registry_source_compilation.py,tests,tests,Pytest validation file,.py,test_resolver_registry_source_compilation.py,10962,259,22af3bde627cac3900cbfa506423da1bc5c452fa,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_retry_fail_cli.py,tests,tests,Pytest validation file,.py,test_retry_fail_cli.py,4522,154,333f9b55f328ee57f1f762ff8d21e28bd1b1f2ef,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_retry_fail_logic.py,tests,tests,Pytest validation file,.py,test_retry_fail_logic.py,7476,244,061a2230a3fc1a69a3f1651d4c3da27834373905,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_runtime_boundary_cli.py,tests,tests,Pytest validation file,.py,test_runtime_boundary_cli.py,2675,92,9c574f83fe383c164b53e0afb040dfeccd338725,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_runtime_boundary_logic.py,tests,tests,Pytest validation file,.py,test_runtime_boundary_logic.py,5858,169,a22b1e18073579c94c2fc9f7d5bf158ce86f2807,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_runtime_handoff_cli.py,tests,tests,Pytest validation file,.py,test_runtime_handoff_cli.py,2713,92,e5d55867897c72534029bc05fa22adf0d19465f0,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_runtime_handoff_logic.py,tests,tests,Pytest validation file,.py,test_runtime_handoff_logic.py,6745,194,04850e96095f508115de5a38acdec65a897ba52b,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_source_library_baseline.py,tests,tests,Pytest validation file,.py,test_source_library_baseline.py,5831,165,eef36ed932c6d0c42b3ae9b4cf15c75247bf714b,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_source_of_work_foundation.py,tests,tests,Pytest validation file,.py,test_source_of_work_foundation.py,8281,271,75f6a8e456f10d3a79a2a789fe90c9483cd8efe3,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_stage_commit_compatibility.py,tests,tests,Pytest validation file,.py,test_stage_commit_compatibility.py,7418,205,144e275d8a1455cf49100828d8abf61ac41bd140,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_applicability_model.py,tests,tests,Pytest validation file,.py,test_standards_applicability_model.py,8167,222,ae200844ca40e3bfe49cc224f4655e7ec657e077,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_backed_output.py,tests,tests,Pytest validation file,.py,test_standards_backed_output.py,3252,82,115dd902d2e2c3094cec46fb363655be9d85462d,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_backed_output_model.py,tests,tests,Pytest validation file,.py,test_standards_backed_output_model.py,5554,149,5a21fa34a0895a5de59a849fd9596fda48491e70,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_backed_output_store.py,tests,tests,Pytest validation file,.py,test_standards_backed_output_store.py,2313,71,6e5e8c00a34fc2976d47d0691eaf0a7b64d49379,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_bundle_binding_model.py,tests,tests,Pytest validation file,.py,test_standards_bundle_binding_model.py,7752,240,c692bc78621d1c042589ea0170709c61b0120d96,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_citation_model.py,tests,tests,Pytest validation file,.py,test_standards_citation_model.py,8729,246,026652928c72234f5938d5960d101682d67daab0,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_intake_model.py,tests,tests,Pytest validation file,.py,test_standards_intake_model.py,9276,247,41148066f1a4888e9e632de288a28e6e2af6537f,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_output_limitation_model.py,tests,tests,Pytest validation file,.py,test_standards_output_limitation_model.py,12102,312,48d3b78e377e8a27640a9421595640eb7e128d02,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_override_model.py,tests,tests,Pytest validation file,.py,test_standards_override_model.py,8686,223,050d5b5aff7330aa910ede44159abac10bce9ae9,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_registry_model.py,tests,tests,Pytest validation file,.py,test_standards_registry_model.py,5186,152,a99cf9781be5b6d9f1c4487467720eab04f2d137,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_registry_store.py,tests,tests,Pytest validation file,.py,test_standards_registry_store.py,5858,190,372037cecd744dbb50bd3bba532f9a8741a3a662,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_standards_requirement_comparison_model.py,tests,tests,Pytest validation file,.py,test_standards_requirement_comparison_model.py,11578,278,c8d7b5807c7e8c5eff57b7c3db9aacd1e0d8904a,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_state_cli.py,tests,tests,Pytest validation file,.py,test_state_cli.py,5680,198,9f4059d6d418357239f3fabc2f45fefa6898b9f4,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_task_clear_work_package_cli.py,tests,tests,Pytest validation file,.py,test_task_clear_work_package_cli.py,7030,212,4b4d06ccd2a349a8022333b17a7f06df98304b7e,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_task_cli.py,tests,tests,Pytest validation file,.py,test_task_cli.py,187399,5790,938c99bcabd1cf7589fd879eabf8662fcbe2c649,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_task_logic.py,tests,tests,Pytest validation file,.py,test_task_logic.py,32541,1161,ba2bbe112b0bbc3f56dcc042b646339e60cca1b3,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_task_pool_source_model.py,tests,tests,Pytest validation file,.py,test_task_pool_source_model.py,6772,202,39d17fef1655558cc487ba574899cd671c1310dd,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_task_work_package_conflict_validation_cli.py,tests,tests,Pytest validation file,.py,test_task_work_package_conflict_validation_cli.py,4173,135,a950c6d0893f641f347f8d6f12839daf3087a29d,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_task_work_package_persistence_validation.py,tests,tests,Pytest validation file,.py,test_task_work_package_persistence_validation.py,4695,160,92ffcbe47232a6aaca32bcdc361ec160532888ee,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_template_selection.py,tests,tests,Pytest validation file,.py,test_template_selection.py,6353,173,eacac7a2d6240214d88dce82dccf801907f27d94,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_template_selection_model.py,tests,tests,Pytest validation file,.py,test_template_selection_model.py,4181,112,70be14e09c7f3a2c60580871ea94d08027f4232c,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_trial_document_generation.py,tests,tests,Pytest validation file,.py,test_trial_document_generation.py,4680,116,29f6c10cf20e480a9b87fb8809480034e71b14a3,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_trial_document_generation_model.py,tests,tests,Pytest validation file,.py,test_trial_document_generation_model.py,5347,143,8d15e04c2d0fcd5dba112c8fa409c67b62058254,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_trial_document_generation_store.py,tests,tests,Pytest validation file,.py,test_trial_document_generation_store.py,1786,56,0948cb90d0af19643214537a7817f04240aa1287,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_ui_boundary.py,tests,tests,Pytest validation file,.py,test_ui_boundary.py,3029,72,0b71e869bd27f7b4482ebf2e2771d44990fbafb1,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_ui_document_output_visibility.py,tests,tests,Pytest validation file,.py,test_ui_document_output_visibility.py,8462,195,83736ad24d739414e68b87a4c420bf5df99bd5ef,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_ui_interaction_flow.py,tests,tests,Pytest validation file,.py,test_ui_interaction_flow.py,6357,175,3ccea16127c7358c0651bef77b50d8a10fa13d51,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_ui_operator_intake.py,tests,tests,Pytest validation file,.py,test_ui_operator_intake.py,8886,226,5ff3e38aca3e5ec8e836ffdaadec509a75366752,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_ui_safety.py,tests,tests,Pytest validation file,.py,test_ui_safety.py,7821,216,f1a1fa85ce408d2a2f0fef8065f33ab98df7cf03,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
tests/test_ui_workflow_visibility.py,tests,tests,Pytest validation file,.py,test_ui_workflow_visibility.py,5907,149,6c18c745307671968d7bade6b5b4284e517dbb6a,Executable validation/test coverage.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
